Gene_name NCBI_gene_ID Gene_type
CCDC150 284992 protein_coding
ADAM30 11085 protein_coding
PHGDH 26227 protein_coding
GTF3C3 9330 protein_coding
OR6C75 390323 protein_coding
OR6C76 390326 protein_coding
PKP2 5318 protein_coding
C2orf66 401027 protein_coding
PGAP1 80055 protein_coding
OR6C6 283365 protein_coding
OR6C1 390321 protein_coding
ANP32D 23519 protein_coding
C12orf54 121273 protein_coding
INSRR 3645 protein_coding
 OR8S1 protein_coding
 OR5BS1P protein_coding
LALBA 3906 protein_coding
LRRC47 57470 protein_coding
NEUROD4 58158 protein_coding
OR9K2 441639 protein_coding
FGD4 121512 protein_coding
IL1R1 3554 protein_coding
FANCD2 2177 protein_coding
IL1RL2 8808 protein_coding
IL1RL1 9173 protein_coding
GPRC5A 9052 protein_coding
IL18RAP 8807 protein_coding
GPRC5D 55507 protein_coding
HEBP1 50865 protein_coding
FGF12 2257 protein_coding
SLC9A4 389015 protein_coding
FAM71C 196472 protein_coding
UMPS 7372 protein_coding
LIPT1 51601 protein_coding
ANKS1B 56899 protein_coding
OR52I2 143502 protein_coding
MITD1 129531 protein_coding
OR51E2 81285 protein_coding
 OR51C1P protein_coding
OR10G4 390264 protein_coding
DMBX1 127343 protein_coding
MEN1 4221 protein_coding
DENND4B 9909 protein_coding
MRPL30 51263 protein_coding
LYG2 254773 protein_coding
ITGB5 3693 protein_coding
LYG1 129530 protein_coding
CRTC2 200186 protein_coding
TXNDC9 10190 protein_coding
LDHAL6A 160287 protein_coding
MUC13 56667 protein_coding
TSG101 7251 protein_coding
CREB3L4 148327 protein_coding
FLNB 2317 protein_coding
C2orf69 205327 protein_coding
TYW5 129450 protein_coding
UEVLD 55293 protein_coding
JTB 10899 protein_coding
MAIP1 79568 protein_coding
FTCDNL1 348751 protein_coding
ARL6IP4 51329 protein_coding
DTNB 1838 protein_coding
RAB13 5872 protein_coding
ARL16 339231 protein_coding
SPTY2D1OS 100506540 protein_coding
RNF157 114804 protein_coding
RPS27 6232 protein_coding
SPTY2D1 144108 protein_coding
C1orf52 148423 protein_coding
BCL10 8915 protein_coding
CDON 50937 protein_coding
SLC2A1 6513 protein_coding
UBALD2 283991 protein_coding
KDM6B 23135 protein_coding
PRKAG1 5571 protein_coding
CEP104 9731 protein_coding
ALKBH3 221120 protein_coding
CDKN1B 1027 protein_coding
PRKAR1A 5573 protein_coding
TFCP2L1 29842 protein_coding
ERP29 10961 protein_coding
CLASP1 23332 protein_coding
DFFB 1677 protein_coding
NAA25 80018 protein_coding
C11orf96 387763 protein_coding
ACCSL 390110 protein_coding
ACP6 51205 protein_coding
ACCS 84680 protein_coding
KALRN 8997 protein_coding
TRAFD1 10906 protein_coding
C1orf21 81563 protein_coding
ALX4 60529 protein_coding
FAM20A 54757 protein_coding
TRIM43B 653192 protein_coding
EXT2 2132 protein_coding
TRIM43 129868 protein_coding
HECTD4 283450 protein_coding
SF3B1 23451 protein_coding
ARSG 22901 protein_coding
POU1F1 5449 protein_coding
AMZ2 51321 protein_coding
HSPA6 3310 protein_coding
COQ10B 80219 protein_coding
FCGR3B 2215 protein_coding
FAM111A 63901 protein_coding
HSPE1 3336 protein_coding
ROPN1B 152015 protein_coding
HSPE1-MOB4 100529241 protein_coding
SPTBN2 6712 protein_coding
MOB4 25843 protein_coding
TMEM94 9772 protein_coding
FCGR2B 2213 protein_coding
POLQ 10721 protein_coding
ARGFX 503582 protein_coding
FBXO40 51725 protein_coding
CCDC173 129881 protein_coding
RPL27A 6157 protein_coding
FCGR2A 2212 protein_coding
PHOSPHO2 493911 protein_coding
THUMPD3 25917 protein_coding
KLHL23 151230 protein_coding
KLHL23 100526832 protein_coding
MMP3 4314 protein_coding
PROK1 84432 protein_coding
SSB 6741 protein_coding
SETD5 55209 protein_coding
MMP12 4321 protein_coding
KCNA10 3744 protein_coding
KCNA3 3738 protein_coding
MMP13 4322 protein_coding
CASKIN2 57513 protein_coding
KCNA2 3737 protein_coding
CFAP73 387885 protein_coding
METTL5 29081 protein_coding
C2CD5 9847 protein_coding
ZBTB18 10472 protein_coding
RUSC1 23623 protein_coding
DCUN1D5 84259 protein_coding
TSEN54 283989 protein_coding
HSPD1 3329 protein_coding
LLGL2 3993 protein_coding
DYNC2H1 79659 protein_coding
LHFPL4 375323 protein_coding
RASSF1 11186 protein_coding
MSTO1 55154 protein_coding
UBR3 130507 protein_coding
FGF6 2251 protein_coding
DDIT3 1649 protein_coding
ANAPC7 51434 protein_coding
FDPS 2224 protein_coding
MCF2L2 23101 protein_coding
RPAIN 84268 protein_coding
GCG 2641 protein_coding
FAP 2191 protein_coding
GPSM2 29899 protein_coding
NINJ2 4815 protein_coding
RHOT1 55288 protein_coding
TMEM132C 92293 protein_coding
OR10P1 121130 protein_coding
OR6C74 254783 protein_coding
IFRD2 7866 protein_coding
OR6C65 403282 protein_coding
ATG101 60673 protein_coding
CLEC12B 387837 protein_coding
OR6C3 254786 protein_coding
OR10AD1 121275 protein_coding
NFE2L2 4780 protein_coding
TAFA2 338811 protein_coding
MBNL1 4154 protein_coding
APIP 51074 protein_coding
AGAP2 116986 protein_coding
DYNLT4 343521 protein_coding
KCNK2 3776 protein_coding
PDHX 8050 protein_coding
TTC30B 150737 protein_coding
TTC30A 92104 protein_coding
MDM2 4193 protein_coding
DPP4 1803 protein_coding
SYT13 57586 protein_coding
C1orf43 25912 protein_coding
PIDD1 55367 protein_coding
TEX44 165100 protein_coding
RETNLB 84666 protein_coding
DDX1 1653 protein_coding
OR5K2 402135 protein_coding
SLC22A14 9389 protein_coding
NRDC 4898 protein_coding
STAT5A 6776 protein_coding
OPCML 4978 protein_coding
HTR3E 285242 protein_coding
TRIM66 9866 protein_coding
ZPLD1 131368 protein_coding
BACE1 23621 protein_coding
OR5H2 79310 protein_coding
MKRN2OS 100129480 protein_coding
TNK2 10188 protein_coding
HOXB3 3213 protein_coding
SMG8 55181 protein_coding
RO60 6738 protein_coding
TMDD1 112163659 protein_coding
KMT2D 8085 protein_coding
NCL 4691 protein_coding
RSF1 51773 protein_coding
TADA3 10474 protein_coding
CASQ2 845 protein_coding
MS4A6A 64231 protein_coding
SYT6 148281 protein_coding
SHISA5 51246 protein_coding
MTRNR2L1 100462977 protein_coding
SMIM5 643008 protein_coding
ZNF384 171017 protein_coding
RNF227 284023 protein_coding
HOXB2 3212 protein_coding
TSACC 128229 protein_coding
HOXB5 3215 protein_coding
HNRNPA3 220988 protein_coding
GRAMD1B 57476 protein_coding
CFAP57 149465 protein_coding
OR4D2 124538 protein_coding
GADL1 339896 protein_coding
FRG2C 100288801 protein_coding
EBNA1BP2 10969 protein_coding
SLC6A12 6539 protein_coding
ITPR1 3708 protein_coding
UBIAD1 29914 protein_coding
WARS2 10352 protein_coding
COPS9 150678 protein_coding
PACC1 55248 protein_coding
OTOS 150677 protein_coding
MXRA8 54587 protein_coding
NDUFA10 4705 protein_coding
DMRTB1 63948 protein_coding
ANO2 57101 protein_coding
FAM76A 199870 protein_coding
ADAMTS15 170689 protein_coding
OVCH2 341277 protein_coding
GLRX2 51022 protein_coding
TMEM80 283232 protein_coding
ARHGEF11 9826 protein_coding
KRT8 3856 protein_coding
BIRC2 329 protein_coding
OR10A5 144124 protein_coding
OR4D5 219875 protein_coding
OR5D18 219438 protein_coding
OR8I2 120586 protein_coding
OR2D3 120775 protein_coding
OR4X2 119764 protein_coding
OR5AR1 219493 protein_coding
OR52W1 120787 protein_coding
OR4A16 81327 protein_coding
OR5AK2 390181 protein_coding
OR6Q1 219952 protein_coding
OR4A47 403253 protein_coding
OR52I1 390037 protein_coding
HTR3A 3359 protein_coding
PHETA1 144717 protein_coding
USP33 23032 protein_coding
SMUG1 23583 protein_coding
CHMP6 79643 protein_coding
C11orf53 341032 protein_coding
OR8G5 219865 protein_coding
PGA4 643847 protein_coding
PRKRA 8575 protein_coding
AATK 9625 protein_coding
SLCO1A2 6579 protein_coding
OR9Q2 219957 protein_coding
OR5AS1 219447 protein_coding
OR2AG1 144125 protein_coding
OR52N4 390072 protein_coding
CHEK1 1111 protein_coding
ADAM15 8751 protein_coding
PVALEF 388428 protein_coding
TEPSIN 146705 protein_coding
PJVK 494513 protein_coding
PLEKHG7 440107 protein_coding
GALK1 2584 protein_coding
FKBP7 51661 protein_coding
MDM1 56890 protein_coding
PLEKHA3 65977 protein_coding
OR8G1 26494 protein_coding
FUT4 2526 protein_coding
OR4C15 81309 protein_coding
BHLHA9 727857 protein_coding
TRARG1 286753 protein_coding
OR51T1 401665 protein_coding
OR2D2 120776 protein_coding
SNRPG 6637 protein_coding
OR8D2 283160 protein_coding
OR52B2 255725 protein_coding
OR5M10 390167 protein_coding
OR51S1 119692 protein_coding
OR6T1 219874 protein_coding
OR6X1 390260 protein_coding
OR8B12 219858 protein_coding
OR8B4 283162 protein_coding
OR5M11 219487 protein_coding
OR5M8 219484 protein_coding
OR6M1 390261 protein_coding
IRAG1 10335 protein_coding
FAM136A 84908 protein_coding
PSMD1 5707 protein_coding
PITPNM2 57605 protein_coding
FZD10 11211 protein_coding
TMEM52B 120939 protein_coding
CCDC91 55297 protein_coding
OR4C11 219429 protein_coding
OR9I1 219954 protein_coding
TBX10 347853 protein_coding
OR56A1 120796 protein_coding
OR5B21 219968 protein_coding
OR10AG1 282770 protein_coding
OR51I1 390063 protein_coding
OR51B2 79345 protein_coding
OR4C5 79346 protein_coding
OR52H1 390067 protein_coding
 100133315 protein_coding
EPHB1 2047 protein_coding
CCDC73 493860 protein_coding
PUM1 9698 protein_coding
DEPDC4 120863 protein_coding
HOATZ 399949 protein_coding
C17orf67 339210 protein_coding
PLEKHG6 55200 protein_coding
OR5AP2 338675 protein_coding
OR4D6 219983 protein_coding
MAP4 4134 protein_coding
RIC8A 60626 protein_coding
DGKE 8526 protein_coding
TRIM25 7706 protein_coding
PCNX3 399909 protein_coding
DTX1 1840 protein_coding
SLC41A2 84102 protein_coding
LPP 4026 protein_coding
WDR45B 56270 protein_coding
DPAGT1 1798 protein_coding
BBS5 129880 protein_coding
ATF7IP 55729 protein_coding
EFCC1 79825 protein_coding
KLHL41 10324 protein_coding
MGLL 11343 protein_coding
RAB40B 10966 protein_coding
FASTKD1 79675 protein_coding
TNFRSF25 8718 protein_coding
FN3KRP 79672 protein_coding
PPIG 9360 protein_coding
ARPP21 10777 protein_coding
IRAG2 4033 protein_coding
CLPB 81570 protein_coding
FN3K 64122 protein_coding
TAF1B 9014 protein_coding
SEMA6C 10500 protein_coding
PWP1 11137 protein_coding
CHRM4 1132 protein_coding
GRHL1 29841 protein_coding
ARHGAP20 57569 protein_coding
PRDM4 11108 protein_coding
ASCL4 121549 protein_coding
TMEM132B 114795 protein_coding
MRPS21 54460 protein_coding
KLF11 8462 protein_coding
SLC5A9 200010 protein_coding
DCDC1 341019 protein_coding
CYS1 192668 protein_coding
RRM2 6241 protein_coding
PCBP2 5094 protein_coding
DCAF1 9730 protein_coding
SMTNL1 219537 protein_coding
CPNE4 131034 protein_coding
NTM 50863 protein_coding
RCOR3 55758 protein_coding
HPCAL1 3241 protein_coding
ODC1 4953 protein_coding
NFRKB 4798 protein_coding
C1orf194 127003 protein_coding
RUNX3 864 protein_coding
BOC 91653 protein_coding
ZCCHC17 51538 protein_coding
SPEG 10290 protein_coding
MAP3K12 7786 protein_coding
ZBTB38 253461 protein_coding
GDPD4 220032 protein_coding
TARBP2 6895 protein_coding
POGK 57645 protein_coding
BSDC1 55108 protein_coding
AMBRA1 55626 protein_coding
TSC22D2 9819 protein_coding
ASIC4 55515 protein_coding
TOP2B 7155 protein_coding
CHPF 79586 protein_coding
OBSL1 23363 protein_coding
KLHDC8A 55220 protein_coding
TBCEL 219899 protein_coding
NPFF 8620 protein_coding
ATF7-NPFF 114108587 protein_coding
ATF7 11016 protein_coding
NEXN 91624 protein_coding
INHA 3623 protein_coding
STK11IP 114790 protein_coding
DKK3 27122 protein_coding
ZNF750 79755 protein_coding
PAQR6 79957 protein_coding
ATP5MC2 517 protein_coding
WDR49 151790 protein_coding
SLC4A3 6508 protein_coding
XRRA1 143570 protein_coding
RAD54L2 23132 protein_coding
PTGES3L 100885848 protein_coding
RGL1 23179 protein_coding
PDK2 5164 protein_coding
TASOR 23272 protein_coding
SDC1 6382 protein_coding
FCN3 8547 protein_coding
RHOB 388 protein_coding
FUBP1 8880 protein_coding
OLA1 29789 protein_coding
SAMD14 201191 protein_coding
TPH1 7166 protein_coding
GRK7 131890 protein_coding
SLC6A6 6533 protein_coding
PPP1R9B 84687 protein_coding
SLC25A45 283130 protein_coding
HAO2 51179 protein_coding
COL1A1 1277 protein_coding
SP9 100131390 protein_coding
CIR1 9541 protein_coding
OSTN 344901 protein_coding
EPS8L3 79574 protein_coding
DNAJC4 3338 protein_coding
SCRN3 79634 protein_coding
ANKRD28 23243 protein_coding
GRM5 2915 protein_coding
UTS2 10911 protein_coding
PATJ 10207 protein_coding
EFHD1 80303 protein_coding
ATG13 9776 protein_coding
TMEM92 162461 protein_coding
PARP9 83666 protein_coding
GIGYF2 26058 protein_coding
XYLT2 64132 protein_coding
MRPL27 51264 protein_coding
ZDHHC23 254887 protein_coding
EME1 146956 protein_coding
TTC21A 199223 protein_coding
LRRC59 55379 protein_coding
SGCA 6442 protein_coding
MICAL2 9645 protein_coding
MICAL2 84953 protein_coding
MOBP 4336 protein_coding
PTBP2 58155 protein_coding
EFCAB3 146779 protein_coding
CLASP2 23122 protein_coding
METTL2A 339175 protein_coding
ITGB3BP 23421 protein_coding
MRC2 9902 protein_coding
MMP26 56547 protein_coding
BCL9L 283149 protein_coding
TRIM63 84676 protein_coding
MS4A6E 245802 protein_coding
KCNC4 3749 protein_coding
TRIM49B 283116 protein_coding
FLRT1 23769 protein_coding
ATP2B4 493 protein_coding
TMEM218 219854 protein_coding
TLK2 11011 protein_coding
MEAF6 64769 protein_coding
SOX6 55553 protein_coding
KCNJ13 3769 protein_coding
PRAMEF12 390999 protein_coding
C1orf232 110806296 protein_coding
CD247 919 protein_coding
SNORC 389084 protein_coding
NGEF 25791 protein_coding
VILL 50853 protein_coding
PEX19 5824 protein_coding
TRIM49D2 729384 protein_coding
FUCA1 2517 protein_coding
NEU2 4759 protein_coding
PIK3C2A 5286 protein_coding
PPT1 5538 protein_coding
CHRNA1 1134 protein_coding
FILIP1L 11259 protein_coding
TACO1 51204 protein_coding
COPG1 22820 protein_coding
SLC4A1 6521 protein_coding
C11orf86 254439 protein_coding
TRIM49D1 399939 protein_coding
ARL5A 26225 protein_coding
PRDM11 56981 protein_coding
OR52N2 390077 protein_coding
HMCES 56941 protein_coding
WIPF1 7456 protein_coding
PLEKHG5 57449 protein_coding
H1-10 8971 protein_coding
RUNDC3A 10900 protein_coding
DHX57 90957 protein_coding
EFCAB12 90288 protein_coding
MBD4 8930 protein_coding
SLC25A39 51629 protein_coding
MORN2 729967 protein_coding
SOS1 6654 protein_coding
IFT122 55764 protein_coding
GRN 2896 protein_coding
CDKL4 344387 protein_coding
RASAL2 9462 protein_coding
BOLA3 388962 protein_coding
MOB1A 55233 protein_coding
LGALS8 3964 protein_coding
FAM171A2 284069 protein_coding
MTHFD2 10797 protein_coding
RHO 6010 protein_coding
ITGA2B 3674 protein_coding
H1-8 132243 protein_coding
PLXND1 23129 protein_coding
USP37 57695 protein_coding
CEP63 80254 protein_coding
CCNL2 81669 protein_coding
CNOT9 9125 protein_coding
KIF9 64147 protein_coding
PLCD4 84812 protein_coding
MRPL20 55052 protein_coding
VWA1 64856 protein_coding
ATAD3C 219293 protein_coding
ABCB10 23456 protein_coding
BCS1L 617 protein_coding
URB2 9816 protein_coding
GPR171 29909 protein_coding
P2RY14 9934 protein_coding
GPR87 53836 protein_coding
TAF5L 27097 protein_coding
P2RY13 53829 protein_coding
P2RY12 64805 protein_coding
RNF186 54546 protein_coding
OTUD3 23252 protein_coding
IGSF10 285313 protein_coding
PLA2G2E 30814 protein_coding
PLA2G2A 5320 protein_coding
SETD2 29072 protein_coding
OR2M7 391196 protein_coding
OR14C36 127066 protein_coding
ERAL1 26284 protein_coding
TMEM275 105378696 protein_coding
KNCN 148930 protein_coding
RNF25 64320 protein_coding
MKNK1 8569 protein_coding
CCDC12 151903 protein_coding
STK36 27148 protein_coding
FLOT2 2319 protein_coding
TMCC1 23023 protein_coding
MOB3C 148932 protein_coding
ARTN 9048 protein_coding
DHRS13 147015 protein_coding
IPO13 9670 protein_coding
TTLL4 9654 protein_coding
DPH2 1802 protein_coding
PHF12 57649 protein_coding
ATP6V0B 533 protein_coding
CYP27A1 1593 protein_coding
PRKAG3 53632 protein_coding
ATXN7L3 56970 protein_coding
CCDC24 149473 protein_coding
USP40 55230 protein_coding
SLC6A9 6536 protein_coding
FDXR 2232 protein_coding
NFU1 27247 protein_coding
ZNF142 7701 protein_coding
OR2T34 127068 protein_coding
OR14I1 401994 protein_coding
LCE3B 353143 protein_coding
LCE3A 353142 protein_coding
LCE2D 353141 protein_coding
LCE2C 353140 protein_coding
LCE2B 26239 protein_coding
LCE2A 353139 protein_coding
PRAMEF15 653619 protein_coding
CACNB4 785 protein_coding
PRAMEF14 729528 protein_coding
PRAMEF19 645414 protein_coding
PRAMEF17 391004 protein_coding
PRAMEF20 645425 protein_coding
EPHX4 253152 protein_coding
FADS6 283985 protein_coding
SETSIP 646817 protein_coding
FNDC10 643988 protein_coding
USH1G 124590 protein_coding
MMP23B 8510 protein_coding
OTOP2 92736 protein_coding
OTOP3 347741 protein_coding
HID1 283987 protein_coding
SLC35E2B 728661 protein_coding
CDK11A 728642 protein_coding
CDR2L 30850 protein_coding
MRPL58 3396 protein_coding
ATP5PD 10476 protein_coding
OR1D2 4991 protein_coding
NACA2 342538 protein_coding
INTS2 57508 protein_coding
NADK 65220 protein_coding
MTMR4 9110 protein_coding
GNB1 2782 protein_coding
BRIP1 83990 protein_coding
CALML6 163688 protein_coding
TMEM52 339456 protein_coding
CD1A 909 protein_coding
CD1C 911 protein_coding
CD1B 910 protein_coding
CD1E 913 protein_coding
OR3A1 4994 protein_coding
 OR1R1P protein_coding
OR1E1 8387 protein_coding
OR3A3 8392 protein_coding
OR1E2 8388 protein_coding
SPATA22 84690 protein_coding
TMEM198 130612 protein_coding
OR10T2 128360 protein_coding
ITPRIPL1 150771 protein_coding
DR1 1810 protein_coding
ARHGEF33 100271715 protein_coding
ASPA 443 protein_coding
MAPKAPK2 9261 protein_coding
CCDC74A 90557 protein_coding
CHD3 1107 protein_coding
IL10 3586 protein_coding
POTEJ 653781 protein_coding
IL24 11009 protein_coding
POTEI 653269 protein_coding
FCMR 9214 protein_coding
TBC1D8 11138 protein_coding
PIGR 5284 protein_coding
FBXO41 150726 protein_coding
FCAMR 83953 protein_coding
RGPD1 400966 protein_coding
C1orf116 79098 protein_coding
HEXIM2 124790 protein_coding
PRMT6 55170 protein_coding
SH3BGRL3 83442 protein_coding
ATP5MC3 518 protein_coding
UBXN11 91544 protein_coding
ALOX12 239 protein_coding
PTMA 5757 protein_coding
RNASEK 440400 protein_coding
 RNASEK-C17orf49 protein_coding
C17orf49 124944 protein_coding
CD52 1043 protein_coding
ZNF683 257101 protein_coding
NRP2 8828 protein_coding
TINAGL1 64129 protein_coding
BCL6B 255877 protein_coding
HCRTR1 3061 protein_coding
SLC16A13 201232 protein_coding
PEF1 553115 protein_coding
SLC16A11 162515 protein_coding
CLEC10A 10462 protein_coding
COL16A1 1307 protein_coding
ASGR2 433 protein_coding
ASGR1 432 protein_coding
ITSN2 50618 protein_coding
DLG4 1742 protein_coding
ORC1 4998 protein_coding
FCGR3A 2214 protein_coding
IL19 29949 protein_coding
SDE2 163859 protein_coding
H3-3A 3020 protein_coding
IMMT 10989 protein_coding
ACBD3 64746 protein_coding
MIXL1 83881 protein_coding
DEGS1 8560 protein_coding
NVL 4931 protein_coding
DNPEP 23549 protein_coding
CNIH4 29097 protein_coding
BMP8A 353500 protein_coding
HEYL 26508 protein_coding
HPCAL4 51440 protein_coding
PABPC4 8761 protein_coding
DOCK10 55619 protein_coding
ACADVL 37 protein_coding
TARS2 80222 protein_coding
PUM2 23369 protein_coding
ECM1 1893 protein_coding
DVL2 1856 protein_coding
CTDSP1 58190 protein_coding
ENSA 2029 protein_coding
CCDC121 79635 protein_coding
SP140L 93349 protein_coding
GOLPH3L 55204 protein_coding
PHF23 79142 protein_coding
HORMAD1 84072 protein_coding
C2orf15 150590 protein_coding
GPR155 151556 protein_coding
GABARAP 11337 protein_coding
MCL1 4170 protein_coding
MCL1 574406 protein_coding
WNT3A 89780 protein_coding
ARF1 375 protein_coding
IL1F10 84639 protein_coding
C1orf35 79169 protein_coding
C1D 10438 protein_coding
TOGARAM2 165186 protein_coding
MRPL55 128308 protein_coding
FN1 2335 protein_coding
GJC2 57165 protein_coding
IBA57 200205 protein_coding
TRIM11 81559 protein_coding
OR3A2 4995 protein_coding
QRICH2 84074 protein_coding
SPDYE4 388333 protein_coding
